21.4726177893,109.0994745105,21.4702466485,109.1037660449,21.476343,109.11025,广西壮族自治区北海市海城区北部湾西路28号,-,北海雅斯特电器有限公司
21.5258080552,109.1812640877,21.523327945,109.1854966135,21.529545,109.191964,广西壮族自治区北海市海城区经五路22,-,北海市深蓝科技发展有限责任公司
21.4221576432,109.1265536408,21.4197806955,109.1308451752,21.425461,109.137397,广西壮族自治区北海市银海区银滩中路,-,北海德康电子有限公司
21.0296662647,109.1019748688,21.0273129052,109.1062449456,21.033414,109.112749,广西壮族自治区北海市海城区,-,北海小丑鱼信息科技有限公司
21.458569207,109.1187206666,21.456192748,109.1230175653,21.461966,109.129543,广西壮族自治区北海市海城区西南大道辅路,-,北海时光信息科技有限公司
21.5434739131,109.1858944521,21.540969197,109.1901162491,21.547274,109.196544,广西壮族自治区北海市海城区,-,北海明杰科技有限公司
21.5335936611,109.5179540238,21.5309789955,109.522191914,21.53687,109.528705,广西壮族自治区北海市铁山港区七号路,-,北海市胜安五金机电有限公司
21.4549060509,109.0947972294,21.4525395771,109.0990887638,21.458632,109.105556,广西壮族自治区北海市海城区西藏路,-,北海华红信息科技有限公司
21.4741679431,109.1153188961,21.4717918104,109.1196157949,21.477564,109.126158,广西壮族自治区北海市海城区长青路8号,-,北海佳利科技有限公司
21.448776416,109.0974661615,21.4464097799,109.1017576959,21.452504,109.108223,广西壮族自治区北海市海城区西藏路,-,北海远大电子科技有限公司
21.4667585159,109.0907220351,21.4643872123,109.0950028407,21.470626,109.101452,广西壮族自治区北海市海城区西藏路7号,-,北海龙威网络科技有限公司
21.5151700651,109.1944784852,21.5126548504,109.1986841889,21.518973,109.205138,广西壮族自治区北海市海城区科旺路,-,广西逢时能源科技股份有限公司
22.8273264873,108.3302627853,22.8245824452,108.3342646412,22.830661,108.340781,广西壮族自治区南宁市兴宁区民主路8,-,广西电力工业勘察设计研究院北海分院
21.448776416,109.0974661615,21.4464097799,109.1017576959,21.452504,109.108223,广西壮族自治区北海市海城区西藏路,-,北海富诚电子科技有限公司
21.5431330355,109.1798647675,21.5406482775,109.1841026577,21.546861,109.190546,广西壮族自治区北海市海城区,-,广西北海中盟科技开发有限责任公司
21.5108915757,109.1870775523,21.5083961515,109.1912939849,21.514707,109.197752,广西壮族自治区北海市海城区北海大道,-,北海恒基伟业科技发展有限公司
21.4743721406,109.1111414616,21.4720009998,109.1154383604,21.477925,109.121953,广西壮族自治区北海市海城区长青路4号,-,北海市创联科技有限公司
21.448776416,109.0974661615,21.4464097799,109.1017576959,21.452504,109.108223,广西壮族自治区北海市海城区西藏路,-,北海华星电子有限公司
21.4667037327,109.0999024553,21.4643324291,109.1041939897,21.470429,109.110668,广西壮族自治区北海市海城区北海大道辅路,-,北海满溢经济咨询有限公司
21.442308416,109.1020081615,21.4399417799,109.1062996959,21.446036,109.112765,广西壮族自治区北海市银海区,-,北海长云网络科技有限公司
21.5424020355,109.1798757675,21.5399172775,109.1841136577,21.54613,109.190557,广西壮族自治区北海市海城区,-,广西北海中盟中晶光伏科技有限公司
21.4897937853,109.1324492495,21.4874028411,109.1367407839,21.493089,109.143311,广西壮族自治区北海市海城区北部湾东路21号,-,北海市合众科技有限公司
21.5480920345,109.5537345972,21.5453977167,109.5578973856,21.5517,109.564322,广西壮族自治区北海市铁山港区,-,北海纬合电子科技有限公司
21.6684951575,109.2084763429,21.6659177378,109.2126766822,21.672154,109.219123,广西壮族自治区北海市合浦县廉州大道216号,-,北海市禾成电子有限公司
21.5480920345,109.5537345972,21.5453977167,109.5578973856,21.5517,109.564322,广西壮族自治区北海市铁山港区,-,北海纬合电子科技有限公司
21.5233810552,109.1759920877,21.520900945,109.1802246135,21.527118,109.186692,广西壮族自治区北海市海城区香港路,-,广西北海玉柴马石油高级润滑油有限公司
21.5292600552,109.1826230877,21.526779945,109.1868556135,21.532997,109.193323,广西壮族自治区北海市海城区科绣路,-,北海创新塑业有限公司
21.5214759289,109.1868120304,21.5189758579,109.1910338274,21.525285,109.19748,广西壮族自治区北海市海城区香港路1号,-,攀钢集团北海钢管有限公司
21.5151072735,109.1906533636,21.512612021,109.1948751606,21.51892,109.201327,广西壮族自治区北海市海城区科旺路,-,广西北海赫迈斯阀门有限公司
21.5235530552,109.1839340877,21.521072945,109.1881666135,21.52729,109.194634,广西壮族自治区北海市海城区香港路,-,北海攀龙钢管防腐有限公司
21.5414709131,109.1853464522,21.538966197,109.1895682491,21.545271,109.195996,广西壮族自治区北海市海城区,-,北海博联科技有限公司
21.5252199289,109.1899950304,21.5227198579,109.1942168274,21.529029,109.200663,广西壮族自治区北海市海城区,-,北海市快迅达机械有限公司
21.534513611,109.1772529507,21.5320286818,109.1814854765,21.538246,109.187944,广西壮族自治区北海市海城区吉林路,-,北海湘海复合材料制品有限公司
21.5297230552,109.1817950877,21.527242945,109.1860276135,21.53346,109.192495,广西壮族自治区北海市海城区经五路,-,北海卓铃车业有限公司
21.5268327238,109.2042461447,21.5243176822,109.2084518484,21.530632,109.2149,广西壮族自治区北海市海城区西南大道,-,广西北海跃达玻璃钢制品有限公司
21.541148611,109.1775729507,21.5386636818,109.1818054765,21.544881,109.188264,广西壮族自治区北海市海城区,-,北海宇能石油化工有限公司
21.5151680651,109.1944254852,21.5126528504,109.1986311889,21.518971,109.205085,广西壮族自治区北海市海城区科旺路,-,北海威名塑胶包装机械有限公司
21.5309549289,109.1867860304,21.5284548579,109.1910078274,21.534764,109.197454,广西壮族自治区北海市海城区北海大道,-,广西北海博力工程机械有限责任公司
21.5119122735,109.1896443636,21.509417021,109.1938661606,21.515725,109.200318,广西壮族自治区北海市海城区,-,北海嘉昶节能材料有限公司
21.5235512304,109.1731779024,21.5210910811,109.1774265215,21.527157,109.183922,广西壮族自治区北海市海城区香港路,-,广西启利新材料科技股份有限公司
21.5239850552,109.1813690877,21.521504945,109.1856016135,21.527722,109.192069,广西壮族自治区北海市海城区香港路115号,-,北海市海王星海洋工程有限公司
21.5123652735,109.1925023636,21.509870021,109.1967241606,21.516178,109.203176,广西壮族自治区北海市海城区,-,北海好科配电设备制造有限公司
21.5134020651,109.1995564852,21.5108868504,109.2037621889,21.517205,109.210216,广西壮族自治区北海市海城区西南大道,-,北海市佳通汽车检测有限公司
21.4879141916,109.5087294174,21.485338559,109.5129941297,21.491089,109.519539,广西壮族自治区北海市铁山港区,-,北海吉祥源门业有限公司
21.4190413087,109.1293721504,21.4166641982,109.1336583204,21.422348,109.140225,广西壮族自治区北海市银海区,-,北海金洋机械有限公司
21.5122912735,109.1918023636,21.509796021,109.1960241606,21.516104,109.202476,广西壮族自治区北海市海城区,-,北海新宏恒达机械设备有限公司
21.532203611,109.1836809507,21.5297186818,109.1879134765,21.535936,109.194372,广西壮族自治区北海市海城区澳门路,-,广西雅力耐磨材料有限公司
21.520664578,109.1729142407,21.5182042593,109.1771628598,21.524274,109.183664,广西壮族自治区北海市海城区,-,北海广宇水资源化技术开发有限公司
21.532963611,109.1772119507,21.5304786818,109.1814444765,21.536696,109.187903,广西壮族自治区北海市海城区吉林路,-,广西北海广信高科实业有限责任公司
21.5303729289,109.1888700304,21.5278728579,109.1930918274,21.534182,109.199538,广西壮族自治区北海市海城区,-,北海贝因美营养食品有限公司
21.5235060552,109.1797230877,21.521025945,109.1839556135,21.527243,109.190423,广西壮族自治区北海市海城区香港路33号,-,北海市果香园果汁有限公司
21.5293362304,109.1691579024,21.5268760811,109.1734065215,21.532942,109.179902,广西壮族自治区北海市海城区G209(呼北线),-,卜蜂（北海）水产饲料有限公司
21.483477868,109.1195142712,21.4810969069,109.12381117,21.486874,109.130364,广西壮族自治区北海市海城区北部湾中路8号,-,北海国发海洋生物产业股份有限公司
21.5325002167,109.1926078975,21.5300003179,109.1968296945,21.536305,109.203267,广西壮族自治区北海市海城区澳门路,-,北海海清水产有限公司
21.5270819289,109.1928970304,21.5245818579,109.1971188274,21.530891,109.203565,广西壮族自治区北海市海城区科盛路,-,北海宏远水产食品有限公司
21.538190611,109.1816359507,21.5357056818,109.1858684765,21.541923,109.192327,广西壮族自治区北海市海城区经五路,-,北海利百隆水产品有限公司
21.4397443766,109.1047648858,21.4373775783,109.1090564202,21.443302,109.115561,广西壮族自治区北海市银海区富园路,-,北海市奥德隆水产食品有限公司
21.5246069289,109.1939630304,21.5221068579,109.1981848274,21.528416,109.204631,广西壮族自治区北海市海城区科盛路,-,北海市佳德信海产品有限公司
21.5362652167,109.1868508975,21.5337653179,109.1910726945,21.54007,109.19751,广西壮族自治区北海市海城区北海大道,-,北海市双剑海鲜冷藏有限公司
21.5239597238,109.1960451447,21.5214446822,109.2002508484,21.527759,109.206699,广西壮族自治区北海市海城区香港路,-,北海强宇食品有限公司
21.5246499289,109.1880030304,21.5221498579,109.1922248274,21.528459,109.198671,广西壮族自治区北海市海城区,-,北海能信中药有限责任公司
21.5483782036,109.1714592874,21.5459134037,109.1757079065,21.551975,109.182185,广西壮族自治区北海市海城区,-,北海天健海洋生物科技有限公司
21.536259611,109.1807399507,21.5337746818,109.1849724765,21.539992,109.191431,广西壮族自治区北海市海城区科锦路,-,北海天威水产食品有限公司
21.5124652735,109.1930523636,21.509970021,109.1972741606,21.516278,109.203726,广西壮族自治区北海市海城区,-,北海牧年丰生物制药有限公司
21.5208414022,109.1784974206,21.5183611214,109.1827299464,21.524582,109.189203,广西壮族自治区北海市海城区吉林路126号,-,北海市康源生物工程有限责任公司
21.5214812304,109.1660349024,21.5190210811,109.1702835215,21.525087,109.176779,广西壮族自治区北海市海城区G209(呼北线),-,北海市东晟香料有限公司
21.4686638878,109.1200178678,21.4662875919,109.1243147666,21.47206,109.130847,广西壮族自治区北海市海城区北京路92号,-,北海市科先达商贸有限责任公司
21.537753611,109.1783319507,21.5352686818,109.1825644765,21.541486,109.189023,广西壮族自治区北海市海城区,-,北海市海珠韵化妆品有限公司
21.5239817238,109.1959881447,21.5214666822,109.2001938484,21.527781,109.206642,广西壮族自治区北海市海城区香港路,-,广西金海盈食品有限公司
21.5758264133,109.1707875418,21.5733521464,109.1750415253,21.579413,109.181504,广西壮族自治区北海市合浦县创业大道,-,北海（合浦）肥佬食品有限公司
21.5286020552,109.1773780877,21.526121945,109.1816106135,21.532339,109.188078,广西壮族自治区北海市海城区吉林路23,-,北海鑫臻药业有限公司
21.4315506432,109.1298206408,21.4291736955,109.1341121752,21.434854,109.140664,广西壮族自治区北海市银海区银滩大道,-,北海市海圣泺源食品有限公司
21.4748653308,109.0748886459,21.4724842062,109.0791587227,21.478806,109.085601,广西壮族自治区北海市海城区地角新街六巷43号,-,北海兴洋水产贸易有限公司
45.7772926173,126.6556274897,45.7792645628,126.6616356378,45.784919,126.66829,黑龙江省哈尔滨市南岗区大方里街87号,-,广西合天宝龙食品有限公司
21.5286020552,109.1773780877,21.526121945,109.1816106135,21.532339,109.188078,广西壮族自治区北海市海城区吉林路23,-,北海市海渔坊食品有限公司
21.4636202811,109.0783375674,21.461238993,109.0826022797,21.467561,109.08904,广西壮族自治区北海市海城区北部湾路,-,北海新源食品有限公司
21.4475515731,109.1227986223,21.4451799441,109.1270901566,21.45095,109.133619,广西壮族自治区北海市银海区新世纪大道辅路,-,北海市胜意海洋科技有限公司
21.456148207,109.1177796666,21.453771748,109.1220765653,21.459545,109.128602,广西壮族自治区北海市海城区站北路,-,北海市正元食品有限公司
